Time (30 min slot)(t),Time code,PV_Output (kw) ,Load (kw) ,System price (yen / kWhalfhour),random PV price(yen / kWhalfhour)
9/16/2020,13,192.58445,299.378802,1.98,2
9/16/2020,14,286.23715,326.140055,1.98,2
9/16/2020,15,368.17619,338.767056,2.22,2
9/16/2020,16,694.80649,296.589769,2.27,2
9/16/2020,17,938.79285,301.91146,2.13,2
9/16/2020,18,683.47652,278.114396,2.27,2
9/16/2020,19,879.73894,262.14487,2.725,2
9/16/2020,20,706.80261,238.557357,2.725,2
9/16/2020,21,617.20294,233.367306,2.725,2
9/16/2020,22,798.12605,215.388402,2.725,2
9/16/2020,23,1448.6601,226.04288,2.81,2
9/16/2020,24,1604.8644,229.871735,2.81,2
9/16/2020,25,1063.64935,252.57953,2.5,2
9/16/2020,26,1486.03281,250.96564,2.5,2
9/16/2020,27,1348.43764,252.74391,2.815,2
9/16/2020,28,1221.91528,243.823995,2.87,3
9/16/2020,29,862.18759,246.562606,2.825,2
9/16/2020,30,552.03829,235.252746,2.825,2
9/16/2020,31,721.02045,240.89905,2.875,3
9/16/2020,32,596.37614,241.28362,3.125,3
9/16/2020,33,463.06885,242.153833,3.21,3
9/16/2020,34,385.97355,253.642196,3.2,3
9/16/2020,35,282.54824,267.801925,3.135,3
9/16/2020,36,156.967798,293.777856,3.135,3
9/16/2020,37,74.881335,326.280401,2.99,3
9/16/2020,38,9.234389,390.912965,2.99,3
9/16/2020,39,0.265506,424.653761,2.895,3
9/16/2020,40,0.018829,454.771771,2.865,3
9/16/2020,41,0,435.883859,2.795,2
9/16/2020,42,0,453.581064,2.8,2
9/16/2020,43,0,427.722345,2.26,2
9/16/2020,44,0,421.741463,2.13,2
9/16/2020,45,0,405.135805,2.115,2
9/16/2020,46,0,376.848897,2.105,2
9/16/2020,47,0,360.27167,1.99,2
9/16/2020,48,0,354.003276,1.95,2
9/17/2020,1,0,330.226505,2.515,2
9/17/2020,2,0,291.928372,2.22,2
9/17/2020,3,0,259.706439,1.93,2
9/17/2020,4,0,252.58521,1.93,2
9/17/2020,5,0,235.06482,1.93,2
9/17/2020,6,0,239.029692,1.93,2
9/17/2020,7,0,258.014228,1.93,2
9/17/2020,8,0,256.078125,1.93,2
9/17/2020,9,0,271.685432,1.925,2
9/17/2020,10,0.73845,284.148476,1.935,2
9/17/2020,11,10.510983,287.642987,1.975,2
9/17/2020,12,104.552784,301.952115,1.985,2
9/17/2020,13,217.336293,304.990383,1.98,2
9/17/2020,14,332.92976,324.819492,1.98,2
9/17/2020,15,487.95551,353.576726,1.995,2
9/17/2020,16,656.18219,320.000741,2.01,2
9/17/2020,17,834.9503,297.610357,2.5,2
9/17/2020,18,860.43124,278.861953,2.775,2
9/17/2020,19,1003.80918,275.773105,3.115,3
9/17/2020,20,1154.35508,262.13947,3.135,3
9/17/2020,21,1209.92975,236.76101,3.135,3
9/17/2020,22,1180.40539,235.61068,3.21,3
9/17/2020,23,1452.61675,233.61339,3.77,3
9/17/2020,24,1415.687,240.097145,3.495,3
9/17/2020,25,1233.01699,269.855435,2.93,3
9/17/2020,26,1365.73615,268.23433,2.885,3
9/17/2020,27,1453.8811,261.431845,6.43,5
9/17/2020,28,1170.17687,261.25157,7,7
9/17/2020,29,1296.68217,261.60805,4.2,4
9/17/2020,30,628.8976,246.812419,4.945,4
9/17/2020,31,330.5793,259.936345,5.5,4
9/17/2020,32,328.59282,256.192,6.575,5
9/17/2020,33,260.99033,264.222308,7,7
9/17/2020,34,201.848731,268.201225,6.79,5
9/17/2020,35,260.726655,291.60087,4.46,4
9/17/2020,36,160.459733,320.098011,4.46,4
9/17/2020,37,84.084197,338.473006,4.85,4
9/17/2020,38,14.063119,407.035936,3.86,3
9/17/2020,39,0.135496,233.172026,3.77,3
9/17/2020,40,0.088765,489.319902,3.17,3
9/17/2020,41,0,477.138191,2.965,3
9/17/2020,42,0,500.1047,2.915,3
9/17/2020,43,0,484.704862,2.875,3
9/17/2020,44,0,481.765768,2.815,2
9/17/2020,45,0,450.966875,2.845,2
9/17/2020,46,0,418.622314,2.81,2
9/17/2020,47,0,397.80698,2.5,2
9/17/2020,48,0,381.436726,2.11,2
9/18/2020,1,0,359.125781,2.1,2
9/18/2020,2,0,331.770721,2.1,2
9/18/2020,3,0,300.142563,2.095,2
9/18/2020,4,0,269.988328,2.075,2
9/18/2020,5,0,260.397112,2.055,2
9/18/2020,6,0,257.039485,2.055,2
9/18/2020,7,0,261.465241,2.055,2
9/18/2020,8,0,271.178445,2.015,2
9/18/2020,9,0,276.53563,2.015,2
9/18/2020,10,0.040438,274.464024,2.05,2
9/18/2020,11,7.661266,294.824648,2.075,2
9/18/2020,12,77.249725,315.325191,2.095,2
9/18/2020,13,186.287349,296.053346,2.095,2
9/18/2020,14,327.35969,329.893855,2.18,2
9/18/2020,15,474.2463,366.11155,2.23,2
9/18/2020,16,658.30843,328.874209,2.5,2
9/18/2020,17,806.23199,299.756834,2.81,2
9/18/2020,18,968.31345,293.707197,2.9,3
9/18/2020,19,1091.53357,284.50674,3.77,3
9/18/2020,20,1208.0435,269.848374,3.77,3
9/18/2020,21,1287.1985,260.96654,3.77,3
9/18/2020,22,1289.82567,263.02292,3.83,4
9/18/2020,23,1391.9051,260.79385,5.025,5
9/18/2020,24,1424.02365,265.353825,4.65,4
9/18/2020,25,1189.61425,272.976819,3.57,3
9/18/2020,26,1441.80459,306.548564,3.57,3
9/18/2020,27,776.40495,283.35013,6.01,6
9/18/2020,28,1271.38866,302.21671,6.285,6
9/18/2020,29,604.39429,281.69287,6.5,5
9/18/2020,30,363.88387,283.886931,7.39,7
9/18/2020,31,538.49712,280.847204,7.39,7
9/18/2020,32,300.604,281.701246,7.5,6
9/18/2020,33,668.50661,311.921885,10.015,9
9/18/2020,34,423.28069,321.911592,10,8
9/18/2020,35,111.816465,322.798701,6,6
9/18/2020,36,169.899323,354.736161,4.885,4
9/18/2020,37,91.246344,387.249261,5.71,5
9/18/2020,38,6.319939,436.913687,4.98,4
9/18/2020,39,0.168114,479.528273,4.98,5
9/18/2020,40,0.030933,520.90463,4.65,4
9/18/2020,41,0,503.771167,3.77,3
9/18/2020,42,0,521.1767,3.57,3
9/18/2020,43,0,501.820963,2.955,3
9/18/2020,44,0,491.761463,2.875,3
9/18/2020,45,0,460.43901,3.27,3
9/18/2020,46,0,433.98252,3.09,3
9/18/2020,47,0,399.87346,2.87,3
9/18/2020,48,0,387.212096,2.87,3
9/19/2020,1,0,353.40328,2.08,2
9/19/2020,2,0,324.286781,2.06,2
9/19/2020,3,0,275.045176,2.02,2
9/19/2020,4,0,276.621587,2.02,2
9/19/2020,5,0,249.354517,1.995,2
9/19/2020,6,0,266.39743,1.995,2
9/19/2020,7,0,264.599257,2.02,2
9/19/2020,8,0,274.215611,2.045,2
9/19/2020,9,0,293.644033,2.02,2
9/19/2020,10,0.164076,294.14343,2.045,2
9/19/2020,11,15.682262,296.80878,2.04,2
9/19/2020,12,56.562383,318.946452,1.99,2
9/19/2020,13,139.615264,309.683667,1.96,2
9/19/2020,14,371.01649,335.101946,1.9,2
9/19/2020,15,315.22114,365.552778,1.895,2
9/19/2020,16,391.22651,323.451605,1.88,2
9/19/2020,17,617.94661,294.176537,1.905,2
9/19/2020,18,1108.13147,293.448852,1.98,2
9/19/2020,19,907.47826,288.625076,2.05,2
9/19/2020,20,844.77449,270.141487,2.04,2
9/19/2020,21,1266.57798,256.896698,1.995,2
9/19/2020,22,647.80007,243.55384,1.995,2
9/19/2020,23,1102.71225,250.731805,2.04,2
9/19/2020,24,628.69702,257.31661,2.04,2
9/19/2020,25,551.59948,278.36857,2.015,2
9/19/2020,26,612.64117,281.46186,2.05,2
9/19/2020,27,506.14635,273.29133,2.06,2
9/19/2020,28,420.08269,285.752225,2.27,2
9/19/2020,29,518.66124,276.715935,2.365,2
9/19/2020,30,282.23378,269.82162,2.75,2
9/19/2020,31,263.53715,283.730756,2.78,2
9/19/2020,32,263.02025,293.752224,2.85,2
9/19/2020,33,66.775246,284.563507,2.99,3
9/19/2020,34,146.075496,276.895825,3.045,3
9/19/2020,35,15.297885,324.778198,3.115,3
9/19/2020,36,74.548691,362.435555,3.22,3
9/19/2020,37,27.844084,371.741681,3.27,3
9/19/2020,38,2.457365,411.866274,3.27,3
9/19/2020,39,0.3174,463.649736,3.115,3
9/19/2020,40,0,464.595121,3.115,3
9/19/2020,41,0,453.704936,2.85,2
9/19/2020,42,0,440.309965,2.785,2
9/19/2020,43,0,435.658733,2.615,2
9/19/2020,44,0,430.148321,2.27,2
9/19/2020,45,0,416.244503,2.08,2
9/19/2020,46,0,406.37755,2.05,2
9/19/2020,47,0,375.751815,1.955,2
9/19/2020,48,0,369.10401,1.92,2
9/20/2020,1,0,334.593097,1.93,2
9/20/2020,2,0,300.130564,1.84,2
9/20/2020,3,0,274.6635,1.785,2
9/20/2020,4,0,255.023279,1.785,2
9/20/2020,5,0,255.248012,1.785,2
9/20/2020,6,0,246.250139,1.785,2
9/20/2020,7,0,249.448865,1.79,2
9/20/2020,8,0,267.221932,1.885,2
9/20/2020,9,0,271.225425,1.895,2
9/20/2020,10,0,278.656578,1.915,2
9/20/2020,11,0.511664,280.8029,1.89,2
9/20/2020,12,4.59484,320.408222,1.89,2
9/20/2020,13,24.745785,319.741388,1.785,2
9/20/2020,14,44.598877,346.938247,1.76,2
9/20/2020,15,52.388985,368.485201,1.74,2
9/20/2020,16,91.17252,352.026214,1.7,2
9/20/2020,17,69.744591,322.66529,1.695,2
9/20/2020,18,144.095441,304.92686,1.74,2
9/20/2020,19,128.829292,272.643425,1.74,2
9/20/2020,20,147.641028,255.50339,1.755,2
9/20/2020,21,116.28276,259.268165,1.79,2
9/20/2020,22,175.2235,233.58921,1.79,2
9/20/2020,23,201.96564,232.63018,1.805,2
9/20/2020,24,106.448664,237.904194,1.81,2
9/20/2020,25,94.907503,252.047025,1.855,2
9/20/2020,26,203.03336,242.253224,1.855,2
9/20/2020,27,348.21706,241.235199,1.875,2
9/20/2020,28,424.96651,224.550029,1.89,2
9/20/2020,29,292.78965,241.061344,1.875,2
9/20/2020,30,322.11823,237.104856,1.875,2
9/20/2020,31,439.83701,234.238739,1.89,2
9/20/2020,32,82.962879,236.501147,1.895,2
9/20/2020,33,111.844198,239.19071,2.05,2
9/20/2020,34,74.605343,261.825703,2.27,2
9/20/2020,35,164.179062,278.652492,2.47,2
9/20/2020,36,160.77212,304.884875,2.71,2
9/20/2020,37,19.322767,341.149342,2.765,2
9/20/2020,38,4.979309,390.28438,2.74,2
9/20/2020,39,0.065773,424.833126,2.735,2
9/20/2020,40,0,434.333941,2.5,2
9/20/2020,41,0,427.27329,2.285,2
9/20/2020,42,0,417.167996,2.125,2
9/20/2020,43,0,412.922735,2.1,2
9/20/2020,44,0,391.532875,2.045,2
9/20/2020,45,0,387.784835,2.27,2
9/20/2020,46,0,372.785471,2.095,2
9/20/2020,47,0,352.874275,1.94,2
9/20/2020,48,0,353.342701,1.885,2
9/21/2020,1,0,312.784646,1.88,2
9/21/2020,2,0,295.851199,1.87,2
9/21/2020,3,0,278.052607,1.82,2
9/21/2020,4,0,270.342895,1.88,2
9/21/2020,5,0,264.992991,1.88,2
9/21/2020,6,0,250.75309,1.88,2
9/21/2020,7,0,253.845377,1.88,2
9/21/2020,8,0,269.785291,1.88,2
9/21/2020,9,0,277.485014,1.89,2
9/21/2020,10,1.018956,286.557474,1.895,2
9/21/2020,11,31.156086,285.397155,1.895,2
9/21/2020,12,190.50832,272.211568,1.895,2
9/21/2020,13,306.699519,260.029055,1.895,2
9/21/2020,14,423.364661,262.232377,1.8,2
9/21/2020,15,605.02836,267.688346,1.785,2
9/21/2020,16,781.48773,297.399175,1.745,2
9/21/2020,17,923.46244,298.800557,1.74,2
9/21/2020,18,1090.42838,309.475139,1.74,2
9/21/2020,19,1201.28412,302.283102,1.74,2
9/21/2020,20,1319.85379,310.860467,1.68,2
9/21/2020,21,1406.11106,295.44501,1.675,2
9/21/2020,22,1433.4007,282.375275,1.675,2
9/21/2020,23,1458.2401,265.041804,1.675,2
9/21/2020,24,1455.8818,281.083699,1.675,2
9/21/2020,25,1455.7785,277.46346,1.645,2
9/21/2020,26,1454.49024,302.68479,1.645,2
9/21/2020,27,1400.64646,294.659465,1.645,2
9/21/2020,28,1334.50462,288.342749,1.7,2
9/21/2020,29,1256.01011,281.31101,1.805,2
9/21/2020,30,1274.37439,274.952484,1.825,2
9/21/2020,31,1052.28148,279.52398,1.89,2
9/21/2020,32,514.99398,269.520564,1.895,2
9/21/2020,33,377.34386,266.779375,1.965,2
9/21/2020,34,213.332035,255.808661,2.17,2
9/21/2020,35,143.23942,275.073501,2.69,2
9/21/2020,36,121.335611,297.860325,2.79,2
9/21/2020,37,67.774329,317.160126,2.795,2
9/21/2020,38,22.165454,352.190051,2.79,2
9/21/2020,39,1.403491,385.873422,2.78,2
9/21/2020,40,0.025554,424.850759,2.75,2
9/21/2020,41,0,431.53544,2.285,2
9/21/2020,42,0,427.965845,2.285,2
9/21/2020,43,0,426.434601,2.075,2
9/21/2020,44,0,421.787462,2.03,2
9/21/2020,45,0,405.784086,2.05,2
9/21/2020,46,0,389.289961,2.03,2
9/21/2020,47,0,385.142623,2.01,2
9/21/2020,48,0,373.149602,1.885,2
9/22/2020,1,0,343.264881,1.915,2
9/22/2020,2,0,311.900066,1.895,2
9/22/2020,3,0,279.050501,1.87,2
9/22/2020,4,0,268.711943,1.87,2
9/22/2020,5,0,246.253182,1.87,2
9/22/2020,6,0,249.276374,1.885,2
9/22/2020,7,0,248.254178,1.895,2
9/22/2020,8,0,259.80184,1.895,2
9/22/2020,9,0,268.067808,1.915,2
9/22/2020,10,0.405409,275.476536,1.915,2
9/22/2020,11,4.900818,276.065839,1.915,2
9/22/2020,12,14.924805,268.064049,1.915,2
9/22/2020,13,53.981616,256.290126,1.895,2
9/22/2020,14,131.515137,236.50069,1.84,2
9/22/2020,15,253.39036,255.174114,1.815,2
9/22/2020,16,316.10291,273.833568,1.78,2
9/22/2020,17,339.13183,286.724831,1.59,2
9/22/2020,18,330.06234,287.699855,1.615,2
9/22/2020,19,246.318297,300.1374,1.785,2
9/22/2020,20,216.17678,311.081436,1.86,2
9/22/2020,21,298.72204,290.263084,1.895,2
9/22/2020,22,270.22371,293.007965,1.895,2
9/22/2020,23,300.78129,268.161885,1.88,2
9/22/2020,24,309.88823,273.60077,1.88,2
9/22/2020,25,242.25184,283.384988,1.88,2
9/22/2020,26,221.71446,296.870789,1.895,2
9/22/2020,27,202.826105,292.669532,1.895,2
9/22/2020,28,155.143316,276.331039,1.95,2
9/22/2020,29,93.425924,262.035455,2.015,2
9/22/2020,30,86.053161,273.25653,2.045,2
9/22/2020,31,106.179899,269.059054,2.085,2
9/22/2020,32,62.100998,272.792059,2.27,2
9/22/2020,33,58.243386,274.442453,2.365,2
9/22/2020,34,39.304159,285.500893,2.78,2
9/22/2020,35,25.159805,317.945444,2.86,3
9/22/2020,36,60.385694,352.617015,2.86,3
9/22/2020,37,32.375828,374.421941,2.86,3
9/22/2020,38,1.241966,409.068459,2.86,3
9/22/2020,39,0.060521,436.29234,2.795,2
9/22/2020,40,0.024209,424.583479,2.78,2
9/22/2020,41,0,426.199986,2.36,2
9/22/2020,42,0,416.900227,2.36,2
9/22/2020,43,0,407.949446,2.08,2
9/22/2020,44,0,385.343595,2.055,2
9/22/2020,45,0,374.633867,2.03,2
9/22/2020,46,0,369.746941,1.995,2
9/22/2020,47,0,346.63171,1.93,2
9/22/2020,48,0,331.563381,1.905,2
9/23/2020,1,0,298.687803,2.06,2
9/23/2020,2,0,272.858303,1.94,2
9/23/2020,3,0,254.588868,1.895,2
9/23/2020,4,0,242.929544,1.855,2
9/23/2020,5,0,242.137412,1.895,2
9/23/2020,6,0,239.955034,1.87,2
9/23/2020,7,0,242.773556,1.91,2
9/23/2020,8,0,256.789204,1.91,2
9/23/2020,9,0,276.620261,1.905,2
9/23/2020,10,0,289.110928,1.905,2
9/23/2020,11,3.47333,293.008337,1.91,2
9/23/2020,12,26.006503,307.568126,1.91,2
9/23/2020,13,87.31944,302.475678,1.905,2
9/23/2020,14,115.773184,320.931546,1.935,2
9/23/2020,15,100.18265,346.87077,2.02,2
9/23/2020,16,136.952196,307.877556,2.05,2
9/23/2020,17,42.925012,291.154756,2.365,2
9/23/2020,18,120.930163,286.180151,2.7,2
9/23/2020,19,275.98484,289.138546,2.86,3
9/23/2020,20,271.73652,272.349973,2.88,3
9/23/2020,21,603.85967,249.785893,2.88,3
9/23/2020,22,499.18559,234.144766,2.88,3
9/23/2020,23,837.83949,231.863855,2.995,3
9/23/2020,24,784.61782,235.006819,2.995,3
9/23/2020,25,758.36647,242.54646,2.795,2
9/23/2020,26,624.82481,236.4715,2.78,2
9/23/2020,27,396.04642,239.777131,3.09,3
9/23/2020,28,223.276001,222.505835,3.27,3
9/23/2020,29,263.1481,232.434051,3.38,3
9/23/2020,30,263.14176,223.655756,3.67,3
9/23/2020,31,218.32524,229.520691,3.73,3
9/23/2020,32,141.45679,102.07278,3.635,3
9/23/2020,33,466.96592,234.017102,3.38,3
9/23/2020,34,348.09711,251.311337,3.38,3
9/23/2020,35,129.838875,255.328815,3.015,3
9/23/2020,36,58.550478,300.198957,2.98,3
9/23/2020,37,50.850783,352.659638,2.97,3
9/23/2020,38,1.606867,376.269465,2.97,3
9/23/2020,39,0.212189,417.243967,2.82,2
9/23/2020,40,0.026899,429.562227,2.75,2
9/23/2020,41,0,416.33079,2.465,2
9/23/2020,42,0,427.888165,2.285,2
9/23/2020,43,0,427.243581,2.07,2
9/23/2020,44,0,399.407296,1.99,2
9/23/2020,45,0,394.776279,2.04,2
9/23/2020,46,0,357.474385,1.995,2
9/23/2020,47,0,344.067355,2.005,2
9/23/2020,48,0,335.357428,1.985,2
9/24/2020,1,0,321.777438,1.95,2
9/24/2020,2,0,285.328251,1.95,2
9/24/2020,3,0,264.493035,1.875,2
9/24/2020,4,0,254.382954,1.85,2
9/24/2020,5,0,262.516011,1.855,2
9/24/2020,6,0,239.783922,1.855,2
9/24/2020,7,0,249.517061,1.88,2
9/24/2020,8,0,255.702258,1.88,2
9/24/2020,9,0,270.465626,1.9,2
9/24/2020,10,0,283.537399,1.9,2
9/24/2020,11,2.703829,292.60756,1.935,2
9/24/2020,12,7.688024,302.970151,1.94,2
9/24/2020,13,20.962647,302.660088,1.985,2
9/24/2020,14,65.308503,324.637832,2.08,2
9/24/2020,15,77.307632,369.93129,1.955,2
9/24/2020,16,233.0831,329.598212,1.955,2
9/24/2020,17,318.00152,314.342781,2.03,2
9/24/2020,18,594.08642,291.754499,2.3,2
9/24/2020,19,728.73331,275.154189,2.785,2
9/24/2020,20,895.80333,257.289428,2.785,2
9/24/2020,21,683.376,245.161068,2.78,2
9/24/2020,22,967.23142,234.423106,2.78,2
9/24/2020,23,1285.32364,232.953236,2.795,2
9/24/2020,24,984.49588,234.296556,2.795,2
9/24/2020,25,1068.78543,249.908269,2.55,2
9/24/2020,26,998.60998,243.282355,2.55,2
9/24/2020,27,674.06226,242.83698,2.85,2
9/24/2020,28,488.67589,241.350745,2.875,3
9/24/2020,29,535.77653,225.952845,2.885,3
9/24/2020,30,760.23327,232.69073,2.86,3
9/24/2020,31,7.045967,15.29984,2.865,3
9/24/2020,32,112.346357,242.522291,2.955,3
9/24/2020,33,43.278609,235.246533,3.15,3
9/24/2020,34,61.128204,255.079611,3.15,3
9/24/2020,35,53.425171,283.588505,3.15,3
9/24/2020,36,27.16096,335.427031,3.15,3
9/24/2020,37,7.259424,381.704378,3.15,3
9/24/2020,38,1.006864,399.059649,2.965,3
9/24/2020,39,0.43437,442.675681,2.785,2
9/24/2020,40,0.017484,466.75514,2.77,2
9/24/2020,41,0,464.831882,2.345,2
9/24/2020,42,0,451.357529,2.105,2
9/24/2020,43,0,450.592452,2.035,2
9/24/2020,44,0,452.486209,1.995,2
9/24/2020,45,0,442.290445,1.995,2
9/24/2020,46,0,417.186064,1.985,2
9/24/2020,47,0,386.066068,1.915,2
9/24/2020,48,0,360.617412,1.895,2
9/25/2020,1,0,338.75422,1.875,2
9/25/2020,2,0,309.635334,1.875,2
9/25/2020,3,0,280.0177,1.84,2
9/25/2020,4,0,266.335637,1.835,2
9/25/2020,5,0,271.885726,1.84,2
9/25/2020,6,0,262.0358,1.825,2
9/25/2020,7,0,267.723811,1.855,2
9/25/2020,8,0,271.034426,1.865,2
9/25/2020,9,0,284.598248,1.89,2
9/25/2020,10,0.785179,293.857936,1.89,2
9/25/2020,11,26.000145,301.260869,1.89,2
9/25/2020,12,49.343829,315.944871,1.89,2
9/25/2020,13,179.11202,295.46553,1.895,2
9/25/2020,14,296.38226,346.07611,1.895,2
9/25/2020,15,461.32287,348.827914,1.985,2
9/25/2020,16,255.53418,325.753326,1.985,2
9/25/2020,17,541.65422,315.85689,2.05,2
9/25/2020,18,693.56478,289.253223,2.545,2
9/25/2020,19,926.91566,277.497021,2.78,2
9/25/2020,20,1172.75299,270.21006,2.795,2
9/25/2020,21,1270.57399,255.904235,2.86,3
9/25/2020,22,1304.37057,255.80846,2.86,3
9/25/2020,23,858.22402,253.950115,2.74,2
9/25/2020,24,1375.06918,243.301015,2.74,2
9/25/2020,25,1122.80826,261.114394,2.27,2
9/25/2020,26,1415.41372,286.25535,2.135,2
9/25/2020,27,1389.78544,276.71905,2.69,2
9/25/2020,28,931.73645,285.925425,2.725,2
9/25/2020,29,1138.49869,276.66855,2.79,2
9/25/2020,30,1137.40774,288.92756,2.79,2
9/25/2020,31,481.30843,289.96013,2.855,2
9/25/2020,32,395.89966,287.187256,2.86,3
9/25/2020,33,309.35605,289.929122,2.875,3
9/25/2020,34,240.129955,307.784551,2.875,3
9/25/2020,35,178.010012,315.406241,2.865,3
9/25/2020,36,124.941041,353.817666,2.865,3
9/25/2020,37,65.25474,371.392177,2.88,3
9/25/2020,38,6.05141,433.747892,2.875,3
9/25/2020,39,0.366702,495.626672,2.69,2
9/25/2020,40,0.016139,532.521856,2.53,2
9/25/2020,41,0,503.683346,2.115,2
9/25/2020,42,0,493.911966,2.07,2
9/25/2020,43,0,487.400621,2.01,2
9/25/2020,44,0,481.59996,1.995,2
9/25/2020,45,0,457.311103,1.995,2
9/25/2020,46,0,430.100425,1.97,2
9/25/2020,47,0,404.782143,1.92,2
9/25/2020,48,0,386.487117,1.89,2
9/26/2020,1,0,349.905271,1.895,2
9/26/2020,2,0,327.07728,1.895,2
9/26/2020,3,0,293.490762,1.875,2
9/26/2020,4,0,269.237756,1.875,2
9/26/2020,5,0,261.464197,1.875,2
9/26/2020,6,0,255.035503,1.875,2
9/26/2020,7,0,259.709147,1.885,2
9/26/2020,8,0,264.546895,1.885,2
9/26/2020,9,0,293.89937,1.905,2
9/26/2020,10,0,286.61702,1.91,2
9/26/2020,11,1.586944,295.122351,1.905,2
9/26/2020,12,28.223332,292.280028,1.905,2
9/26/2020,13,61.517634,309.457542,2.27,2
9/26/2020,14,114.387471,326.291676,1.96,2
9/26/2020,15,182.127724,357.547025,1.89,2
9/26/2020,16,301.42635,326.58833,1.89,2
9/26/2020,17,472.733,297.641448,1.915,2
9/26/2020,18,596.14661,296.838474,1.965,2
9/26/2020,19,948.21839,278.524663,2.05,2
9/26/2020,20,934.31322,260.490584,2.055,2
9/26/2020,21,1284.3163,264.384909,2.05,2
9/26/2020,22,893.04185,248.56778,2.055,2
9/26/2020,23,956.96989,235.141109,2.05,2
9/26/2020,24,843.85287,242.82211,2.05,2
9/26/2020,25,784.77684,264.191775,2.015,2
9/26/2020,26,1346.273,279.494095,2.015,2
9/26/2020,27,958.92824,289.39673,2.07,2
9/26/2020,28,802.02377,301.44509,2.08,2
9/26/2020,29,481.96472,281.554741,2.265,2
9/26/2020,30,587.4874,288.838815,2.14,2
9/26/2020,31,493.14786,291.49219,2.15,2
9/26/2020,32,364.84785,292.160895,2.1,2
9/26/2020,33,507.80756,295.98162,2.17,2
9/26/2020,34,222.253025,305.278741,2.17,2
9/26/2020,35,191.869329,337.307534,2.765,2
9/26/2020,36,105.183067,383.67868,2.775,2
9/26/2020,37,20.032632,401.755969,2.79,2
9/26/2020,38,3.334477,466.103416,2.775,2
9/26/2020,39,0.284065,497.211243,2.715,2
9/26/2020,40,0.013449,550.357415,2.7,2
9/26/2020,41,0,532.387709,2.27,2
9/26/2020,42,0,531.719944,2.135,2
9/26/2020,43,0,515.497494,2.025,2
9/26/2020,44,0,490.55886,1.995,2
9/26/2020,45,0,498.812364,1.96,2
9/26/2020,46,0,471.914809,1.93,2
9/26/2020,47,0,443.003734,2.04,2
9/26/2020,48,0,412.733465,1.895,2
9/27/2020,1,0,378.031789,1.88,2
9/27/2020,2,0,328.239344,1.88,2
9/27/2020,3,0,305.11468,1.84,2
9/27/2020,4,0,287.21117,1.825,2
9/27/2020,5,0,283.553219,1.84,2
9/27/2020,6,0,278.85686,1.84,2
9/27/2020,7,0,270.92192,1.895,2
9/27/2020,8,0,275.869813,1.895,2
9/27/2020,9,0,300.699546,1.885,2
9/27/2020,10,0,300.201761,1.885,2
9/27/2020,11,2.851395,312.168933,1.87,2
9/27/2020,12,1.076922,311.739021,1.83,2
9/27/2020,13,79.025245,300.747716,1.8,2
9/27/2020,14,50.277282,326.976749,1.74,2
9/27/2020,15,207.18608,390.909589,1.725,2
9/27/2020,16,116.113951,367.963349,1.675,2
9/27/2020,17,278.89642,319.305455,1.725,2
9/27/2020,18,271.552565,315.633826,1.725,2
9/27/2020,19,58.648426,301.129679,1.72,2
9/27/2020,20,99.043326,305.907444,1.625,2
9/27/2020,21,84.63544,151.905209,1.5,2
9/27/2020,22,263.568995,268.94568,1.475,2
9/27/2020,23,912.11014,263.432879,0.5,1
9/27/2020,24,490.69195,263.514019,0.665,1
9/27/2020,25,757.09137,291.69941,0.49,1
9/27/2020,26,512.01077,285.985134,0.005,1
9/27/2020,27,353.65864,288.434509,0.25,1
9/27/2020,28,305.47128,286.455581,1.19,1
9/27/2020,29,504.99331,290.86149,1.55,2
9/27/2020,30,615.24156,298.06544,1.57,2
9/27/2020,31,376.19558,295.29949,1.74,2
9/27/2020,32,275.17654,298.500548,1.82,2
9/27/2020,33,49.977237,300.301527,1.875,2
9/27/2020,34,38.507684,311.486415,1.96,2
9/27/2020,35,29.56976,351.545985,2.155,2
9/27/2020,36,5.355404,402.075699,2.71,2
9/27/2020,37,29.89118,398.46904,2.765,2
9/27/2020,38,22.264667,430.796611,2.78,2
9/27/2020,39,0.266478,480.309348,2.36,2
9/27/2020,40,0.029588,508.585157,2.27,2
9/27/2020,41,0,498.662476,2.09,2
9/27/2020,42,0,516.386385,2.065,2
9/27/2020,43,0,526.436427,1.995,2
9/27/2020,44,0,503.421389,1.935,2
9/27/2020,45,0,481.192154,1.96,2
9/27/2020,46,0,467.708799,1.895,2
9/27/2020,47,0,454.915419,1.895,2
9/27/2020,48,0,418.053384,1.825,2
9/28/2020,1,0,375.822099,1.825,2
9/28/2020,2,0,348.776579,1.805,2
9/28/2020,3,0,330.750249,1.76,2
9/28/2020,4,0,309.187461,1.73,2
9/28/2020,5,0,294.168513,1.735,2
9/28/2020,6,0,287.977745,1.76,2
9/28/2020,7,0,289.508104,1.82,2
9/28/2020,8,0,294.220805,1.84,2
9/28/2020,9,0,294.13911,1.87,2
9/28/2020,10,0,291.356265,1.88,2
9/28/2020,11,1.440527,288.597007,1.885,2
9/28/2020,12,4.432109,291.453326,1.895,2
9/28/2020,13,45.156058,291.354774,1.875,2
9/28/2020,14,207.343175,293.691196,1.875,2
9/28/2020,15,148.07861,321.74097,1.795,2
